#,Step,Step Title,Sub-step,Sub-step Title,Problem,Difficulty,Tag,Status,Date Solved,Revision,Notes,BLOG,YT,LC,GFG,CN,TUF,Alt Link,Alt Source,LC (suggested),LC Suggested By,Solution PDF page,Origin
283,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",1,1. Traversals,Iterative Preorder Traversal of Binary Tree,Easy,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/iterative-preorder-traversal-of-binary-tree,https://www.youtube.com/watch?v=Bfqd8BsPVuw,https://leetcode.com/problems/binary-tree-preorder-traversal/,https://www.geeksforgeeks.org/problems/preorder-traversal/1,https://www.codingninjas.com/studio/problems/preorder-binary-tree_5948,https://takeuforward.org/plus/dsa/problems/preorder-traversal,,,,,1134,takeuforward roadmap
284,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",1,1. Traversals,Iterative Inorder Traversal of Binary Tree,Easy,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/inorder-traversal-of-binary-tree/,https://www.youtube.com/watch?v=lxTGsVXjwvM,https://leetcode.com/problems/binary-tree-inorder-traversal/,https://www.geeksforgeeks.org/problems/inorder-traversal/1,https://www.codingninjas.com/studio/problems/inorder-traversal_3839605,https://takeuforward.org/plus/dsa/problems/inorder-traversal,,,,,1182,takeuforward roadmap
285,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",1,1. Traversals,Post-order Traversal of Binary Tree using 2 stack,Easy,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/iterative-postorder-traversal-of-binary-tree-using-2-stack,https://www.youtube.com/watch?v=2YBhNLodD8Q,https://leetcode.com/problems/binary-tree-postorder-traversal/,https://www.geeksforgeeks.org/problems/postorder-traversal/1,https://www.codingninjas.com/studio/problems/postorder-traversal_2035933,https://takeuforward.org/plus/dsa/problems/postorder-traversal,,,,,1137,takeuforward roadmap
286,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",1,1. Traversals,Post-order Traversal of Binary Tree using 1 stack,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/post-order-traversal-of-binary-tree/,https://www.youtube.com/watch?v=NzIGLLwZBS8,https://leetcode.com/problems/binary-tree-postorder-traversal/,https://www.geeksforgeeks.org/problems/postorder-traversal/1,https://www.codingninjas.com/studio/problems/postorder-traversal_2035933,https://takeuforward.org/plus/dsa/problems/postorder-traversal,,,,,1137,takeuforward roadmap
287,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",1,1. Traversals,"Preorder, Inorder, and Postorder Traversal in one Traversal",Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/preorder-inorder-postorder-traversals-in-one-traversal/,https://www.youtube.com/watch?v=ySp2epYvgTE,,https://www.geeksforgeeks.org/problems/postorder-traversal-iterative/1,https://www.codingninjas.com/studio/problems/tree-traversals_981269,"https://takeuforward.org/plus/dsa/problems/pre,-post,-inorder-in-one-traversal",,,,,1141,takeuforward roadmap
288,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Height of a Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/maximum-depth-of-a-binary-tree/,https://www.youtube.com/watch?v=eD3tmO66aBA,https://leetcode.com/problems/maximum-depth-of-binary-tree/,https://www.geeksforgeeks.org/problems/height-of-binary-tree/1,https://www.codingninjas.com/studio/problems/height-of-binary-tree_4609628,https://takeuforward.org/plus/dsa/problems/maximum-depth-in-bt,,,,,,takeuforward roadmap
289,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Check if the Binary tree is height-balanced or not,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/check-if-the-binary-tree-is-balanced-binary-tree/,https://www.youtube.com/watch?v=Yt50Jfbd8Po,https://leetcode.com/problems/balanced-binary-tree/,https://www.geeksforgeeks.org/problems/check-for-balanced-tree/1,https://www.codingninjas.com/studio/problems/is-height-balanced-binary-tree_975497,https://takeuforward.org/plus/dsa/problems/check-for-balanced-binary-tree,,,,,1150,takeuforward roadmap
290,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Diameter of Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/calculate-the-diameter-of-a-binary-tree/,https://www.youtube.com/watch?v=Rezetez59Nk,https://leetcode.com/problems/diameter-of-binary-tree/,https://www.geeksforgeeks.org/problems/diameter-of-binary-tree/1,https://www.codingninjas.com/studio/problems/diameter-of-binary-tree_920552,https://takeuforward.org/plus/dsa/problems/diameter-of-binary-tree,,,,,1156,takeuforward roadmap
291,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Maximum path sum,Hard,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/maximum-sum-path-in-binary-tree/,https://www.youtube.com/watch?v=WszrfSwMz58,https://leetcode.com/problems/binary-tree-maximum-path-sum/,https://www.geeksforgeeks.org/problems/maximum-path-sum-from-any-node/1,https://www.codingninjas.com/studio/problems/maximum-sum-path-of-a-binary-tree._1214968,https://takeuforward.org/plus/dsa/problems/maximum-path-sum-,,,,,1165,takeuforward roadmap
292,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Check if two trees are identical or not,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/check-if-two-trees-are-identical/,https://www.youtube.com/watch?v=BhuvF_-PWS0,https://leetcode.com/problems/same-tree/,https://www.geeksforgeeks.org/problems/determine-if-two-trees-are-identical/1,https://www.codingninjas.com/studio/problems/check-identical-trees_799364,https://takeuforward.org/plus/dsa/problems/check-if-two-trees-are-identical-or-not,,,,,1168,takeuforward roadmap
293,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Zig Zag Traversal of Binary Tree,Easy,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/zig-zag-traversal-of-binary-tree/,https://www.youtube.com/watch?v=3OXWEdlIGl4,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,https://www.geeksforgeeks.org/problems/zigzag-tree-traversal/1,https://www.codingninjas.com/studio/problems/zigzag-binary-tree-traversal_920532,https://takeuforward.org/plus/dsa/problems/zig-zag-or-spiral-traversal,,,,,1172,takeuforward roadmap
294,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Boundary Traversal of Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/boundary-traversal-of-a-binary-tree/,https://www.youtube.com/watch?v=0ca1nvR0be4,https://leetcode.com/problems/boundary-of-binary-tree/,https://www.geeksforgeeks.org/problems/boundary-traversal-of-binary-tree/0,https://www.codingninjas.com/studio/problems/boundary-traversal-of-binary-tree_790725,https://takeuforward.org/plus/dsa/problems/boundary-traversal,,,,,1176,takeuforward roadmap
295,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Vertical Order Traversal of Binary Tree,Easy,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/vertical-order-traversal-of-binary-tree/,https://www.youtube.com/watch?v=q_a6lpbKJdw,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/,https://www.geeksforgeeks.org/problems/print-a-binary-tree-in-vertical-order/0,https://www.codingninjas.com/studio/problems/vertical-order-traversal_3622711,https://takeuforward.org/plus/dsa/problems/vertical-order-traversal,,,,,1182,takeuforward roadmap
296,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Top View of Binary Tree,Easy,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/top-view-of-a-binary-tree/,https://www.youtube.com/watch?v=Et9OCDNvJ78,,https://www.geeksforgeeks.org/problems/top-view-of-binary-tree/1,https://www.codingninjas.com/studio/problems/top-view-of-binary-tree_799401,https://takeuforward.org/plus/dsa/problems/top-view-of-bt,https://practice.geeksforgeeks.org/problems/top-view-of-binary-tree/1,GeeksForGeeks,,,1190,takeuforward roadmap
297,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Bottom View of Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/bottom-view-of-a-binary-tree/,https://www.youtube.com/watch?v=0FtVY6I4pB8,,https://www.geeksforgeeks.org/problems/bottom-view-of-binary-tree/1,https://www.codingninjas.com/studio/problems/bottom-view-of-binary-tree_893110,https://takeuforward.org/plus/dsa/problems/bottom-view-of-bt,https://practice.geeksforgeeks.org/problems/bottom-view-of-binary-tree/1,GeeksForGeeks,,,1194,takeuforward roadmap
298,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Right/Left View of Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/right-left-view-of-binary-tree/,https://www.youtube.com/watch?v=KV4mRzTjlAk,https://leetcode.com/problems/binary-tree-right-side-view/,https://www.geeksforgeeks.org/problems/left-view-of-binary-tree/1,https://www.codingninjas.com/studio/problems/left-view-of-binary-tree_625707,https://takeuforward.org/plus/dsa/problems/right-left-view-of-bt,,,,,1198,takeuforward roadmap
299,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",2,2. Medium Problems,Symmetric Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/check-for-symmetrical-binary-tree/,https://www.youtube.com/watch?v=nKggiEpBE,https://leetcode.com/problems/symmetric-tree/,https://www.geeksforgeeks.org/problems/symmetric-tree/1,https://www.codingninjas.com/studio/problems/symmetric-tree_981177,https://takeuforward.org/plus/dsa/problems/check-for-symmetrical-bts,,,,,1203,takeuforward roadmap
300,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Root to Node Path in Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/print-root-to-node-path-in-a-binary-tree/,https://www.youtube.com/watch?v=fmflMqVOC7k,,https://www.geeksforgeeks.org/problems/root-to-leaf-paths/1,https://www.codingninjas.com/studio/problems/all-root-to-leaf-paths-in-binary-tree._983599,https://takeuforward.org/plus/dsa/problems/print-root-to-note-path-in-bt,,,,,1206,takeuforward roadmap
301,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,LCA in Binary Tree,Medium,"Binary Search Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/lowest-common-ancestor-for-two-given-nodes/,https://www.youtube.com/watch?v=_-QHfMDde90,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,https://www.geeksforgeeks.org/problems/lowest-common-ancestor-in-a-binary-tree/1,https://www.codingninjas.com/studio/problems/lca-of-binary-tree_920541,https://takeuforward.org/plus/dsa/problems/lca-in-bt,,,,,1206,takeuforward roadmap
302,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Maximum width of a Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/maximum-width-of-a-binary-tree/,https://www.youtube.com/watch?v=ZbybYvcVLks,https://leetcode.com/problems/maximum-width-of-binary-tree/,https://www.geeksforgeeks.org/problems/maximum-width-of-tree/1,https://www.codingninjas.com/studio/problems/maximum-width-in-binary-tree_763671,https://takeuforward.org/plus/dsa/problems/maximum-width-of-bt,,,,,1215,takeuforward roadmap
303,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Check for Children Sum Property,Hard,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/check-for-children-sum-property-in-a-binary-tree/,https://www.youtube.com/watch?v=fnmisPM6cVo,,https://www.geeksforgeeks.org/problems/children-sum-parent/1,https://www.codingninjas.com/studio/problems/children-sum-property_8357239,,,,,,1219,takeuforward roadmap
304,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Print all the Nodes at a distance of K in a Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=i9ORlEy6EsI,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree/,https://www.geeksforgeeks.org/problems/nodes-at-given-distance-in-binary-tree/1,https://www.codingninjas.com/studio/problems/print-nodes-at-distance-k-from-a-given-node_842560,https://takeuforward.org/plus/dsa/problems/print-all-nodes-at-a-distance-of-k-in-bt,,,,,1224,takeuforward roadmap
305,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Minimum time taken to BURN the Binary Tree from a Node,Hard,"Binary Tree, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=2r5wLmQfD6g,,https://www.geeksforgeeks.org/problems/burning-tree/1,https://www.codingninjas.com/studio/problems/time-to-burn-tree_1469067,https://takeuforward.org/plus/dsa/problems/minimum-time-taken-to-burn-the-bt-from-a-given-node,,,,,1229,takeuforward roadmap
306,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Count total Nodes in a COMPLETE Binary Tree,Medium,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/binary-tree/count-number-of-nodes-in-a-binary-tree/,https://www.youtube.com/watch?v=u-yWemKGWO0,https://leetcode.com/problems/count-complete-tree-nodes/,https://www.geeksforgeeks.org/problems/count-number-of-nodes-in-a-binary-tree/1,https://www.codingninjas.com/studio/problems/nodes-in-complete-binary-tree_1281151,https://takeuforward.org/plus/dsa/problems/count-total-nodes-in-a-complete-bt,,,,,,takeuforward roadmap
307,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Requirements needed to construct a Unique Binary Tree | Theory,Medium,"Binary Tree, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=9GMECGQgWrQ,,https://www.geeksforgeeks.org/problems/unique-binary-tree-requirements/1,https://www.codingninjas.com/studio/problems/unique-binary-tree_8180906,https://takeuforward.org/plus/dsa/problems/requirements-needed-to-construct-a-unique-bt,,,,,1240,takeuforward roadmap
308,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Construct Binary Tree from inorder and preorder,Hard,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/construct-a-binary-tree-from-inorder-and-preorder-traversal/,https://www.youtube.com/watch?v=aZNaLrVebKQ,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal/,https://www.geeksforgeeks.org/problems/construct-tree-1/1,https://www.codingninjas.com/studio/problems/construct-binary-tree-from-inorder-and-preorder-traversal_920539,https://takeuforward.org/plus/dsa/problems/construct-a-bt-from-preorder-and-inorder,,,,,1243,takeuforward roadmap
309,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Construct the Binary Tree from Postorder and Inorder Traversal,Hard,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/construct-binary-tree-from-inorder-and-postorder-traversal/,https://www.youtube.com/watch?v=LgLRTaEMRVc,https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal/,https://www.geeksforgeeks.org/problems/tree-from-postorder-and-inorder/1,https://www.codingninjas.com/studio/problems/construct-binary-tree-from-inorder-and-postorder-traversal_1266106,https://takeuforward.org/plus/dsa/problems/construct-a-bt-from-postorder-and-inorder,,,,,1243,takeuforward roadmap
310,13,"Step 13: Binary Trees [Traversals, Medium and Hard Problems]",3,3. Hard Problems,Serialize and deserialize Binary Tree,Hard,"Binary Tree, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/serialize-and-deserialize-a-binary-tree/,https://www.youtube.com/watch?v=-YbXySKJsX8,https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,https://www.geeksforgeeks.org/problems/serialize-and-deserialize-a-binary-tree/1,https://www.codingninjas.com/studio/problems/serialize-and-deserialize-binary-tree_920328,https://takeuforward.org/plus/dsa/problems/serialize-and-de-serialize-bt,,,,,1252,takeuforward roadmap
